entity_addr,neighborhood,entity_total_trans_neighborhood_all_yr,total_trans_neighborhood_all_yr,pct_entity_total_trans_neighborhood_all_yr
839 BEECHER 30310,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
85 LEATHERS 30314,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
87 GASLIGHT 30314,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
8818 MC KENZIE DARM 37363,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
898 OAK 30310,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
9 LAKE 30314,"Dixie Hills, Penelope Neighbors, West Lake",2.0,386,0.5181347150259068
9 MICHIGAN ,"Dixie Hills, Penelope Neighbors, West Lake",2.0,386,0.5181347150259068
90 WHITAKER 30314,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
903 FLAGSTONE 30101,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
903 GETTYSBURG 30350,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
925 B PEACHTREE 30009,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
93 MORTIMER 30328,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
930 HAPPY VALLEY 30263,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
931 MONROE 30314,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
9751 LITTLE COTTONWOOD 84092,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
979 DILL 30310,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
98 GASLIGHT 30314,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
9801 COLLINS 33154,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
981 GREEN 30012,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
984 ESTES 30310,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
988 ORIOLE 30126,"Dixie Hills, Penelope Neighbors, West Lake",1.0,386,0.2590673575129534
0 PO BOX 01911271 57186,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 1050 29721,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 10635 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 11004 30310,"Adair Park, Pittsburgh",5.0,816,0.6127450980392157
0 PO BOX 11155 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 11348 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
0 PO BOX 118726195 57186,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 143181 30214,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 14525 78761,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 1490 28480,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 150083 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 1651 30078,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 1748 30096,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 17772 30316,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 1794 77410,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 18234 30316,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
0 PO BOX 190293 31119,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 190525 31119,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
0 PO BOX 19662 30325,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 19696 30325,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 1996 29063,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
0 PO BOX 2053 32110,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 2425 30237,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 244027 30324,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
0 PO BOX 28436 31221,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 2941 30269,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 3055 30052,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 311607 31131,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 3408 29928,"Adair Park, Pittsburgh",4.0,816,0.49019607843137253
0 PO BOX 352400 90035,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 370041 30037,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
0 PO BOX 420246 30342,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 425124 2142,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 4380 30023,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
0 PO BOX 441046 30160,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 48514 30362,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
0 PO BOX 497 30079,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 550412 30355,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 56391 30343,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 573036 77257,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 595 11753,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 630026 33163,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 670254 30066,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 682371 30068,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 683834 30068,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 706 46122,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 71085 30007,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 76473 30358,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 76733 30358,"Adair Park, Pittsburgh",7.0,816,0.857843137254902
0 PO BOX 767367 30076,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
0 PO BOX 7695 30357,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
0 PO BOX 779 30004,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 800056 30075,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 80511 30013,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 82696 30354,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 83398 30013,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 8394 31106,"Adair Park, Pittsburgh",4.0,816,0.49019607843137253
0 PO BOX 87 30677,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 870122 30087,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
0 PO BOX 88082 30356,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 89054 31112,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 910 90285,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 917 30301,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
0 PO BOX 92 30010,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 920399 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 92505 30314,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 941325 31141,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 98171 30359,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
0 PO BOX 98188 30359,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1 VICTORIA 30313,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
10 HORSEDREAMER ,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
10 PERIMETER SUMMIT 30319,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1000 PEACHTREE INDUSTRIAL 30024,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1001 HUBBARD 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1002 SIMMS 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1005 COLEMAN 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1006 HUBBARD 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1007 ALLENE 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1008 MCDANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1010 MC DANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1010 SIMS 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1011 IRA 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1011 SIMS 30310,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
1012 MCDANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1012 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1012 WELCH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1014 MC DANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1015 COLEMAN 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1015 IRA 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1015 MC DANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1016 COLEMAN 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
10161 PARK RUN 89145,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1018 MCDANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
102 FRENCH GULCH 95630,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
102 HAMMOND 30328,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1022 SIMS 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1022 WELCH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1023 JUNIPER 30309,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1024 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1027 ALLENE 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1029 BAR HARBOR 30044,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1029 LAUREL GROVE 30024,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1029 PEACHTREE 30269,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1029 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1032 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1033 IRA 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1035 COLEMAN 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1035 METROPOLITAN 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1036 SMITH 30301,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1036 SMITH 30310,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
1037 IRA 30310,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
1040 HUBBARD 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1040 IRA 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1042 SIMS 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1044 SIMS 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1044 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1045 WEST 30315,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
1046 WEST 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1048 OHENRY 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1048 TRESTLE 30106,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1048 WEST 30315,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1049 COLEMAN 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1049 HUGO 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
105 STONE POND 30022,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1050 HUGO 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1053 GARIBALDI 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1055 SIMS 30310,"Adair Park, Pittsburgh",4.0,816,0.49019607843137253
1055 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1056 WELCH 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1057 FORTRESS 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1058 HUBBARD 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1059 COLEMAN 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1059 FORTRESS 30315,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
1059 MCDANIEL 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1059 REDSTONE 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1059 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1059 TRIAD 30062,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1063 GARIBALDI 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1063 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1064 WELCH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1065 IRA 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1065 MC DANIEL 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1065 MCDANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1066 WELCH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
107 CHICKERING 30075,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1073 GARIBALDI 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1074 METROPOLITAIN 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1074 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1076 HUBBARD 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1076 IRA 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1079 GARIBALDI 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1079 SIMS 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
108 RIVER FOREST 31029,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1081 SIMS 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1085 METROPOLITAN 30310,"Adair Park, Pittsburgh",4.0,816,0.49019607843137253
1085 SIMS 30310,"Adair Park, Pittsburgh",4.0,816,0.49019607843137253
1085 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1087 HOBSON 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
10917 OAKWOOD 98178,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1092 HOBSON 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1093 FORTRESS 30315,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1093 HUBBARD 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1094 HUBBARD 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1094 WELCH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1095 GARIBALDI 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1095 MC DANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1095 SIMS 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1096 HOBSON 30310,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
1097 FORTRESS 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1099 IRA 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
110 GEER 27701,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
110 RYANS 30277,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1101 FORTRESS 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1103 CLIFTON 30307,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1103 COLEMAN 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1104 HUBBARD 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1107 RALPH DAVID ABERNATHY 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1107 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1108 WELCH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1108 WEST 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1109 HUBBARD 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1109 IRA 30310,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
1110 MCDANIEL 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1113 METROPOLITAN 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1113 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1113 WINDSOR 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1114 SHADOW 29464,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1115 HUBBARD 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1117 GARIBALDI 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1117 WOODSONG PASS 30043,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1119 HOLBROOK 20002,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1120 GARIBALDI 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1120 WEST 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1127 MAYLAND 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1128 METROPOLITAN 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1130 WELCH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1131 SIMS 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1133 HUBBARD 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1133 METROPOLITAN 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1135 GARIBALDI 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1135 SIMS 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1137 CONWAY 30030,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1137 FORTRESS 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1138 COLEMAN 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
114 DYLAN 30110,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1141 BOOKER 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1141 MC DANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1141 MCDANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1141 MOTON 30315,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
1142 DELAWARE 30316,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1143 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1144 WADE 30307,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
1145 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1146 GARIBALDI 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1146 SIMS 30310,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
1147 METROPOLITAN 30301,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1147 SMITH 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1149 MCDANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
115 ARCH 29720,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
115 RIDGEMONT 30215,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1150 METROPOLITAN 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1153 GARIBALDI 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1153 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1154 MAYLAND 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1155 GARIBALDI 30310,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
1157 MC DANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1157 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1158 MCDANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1159 COLEMAN 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
116 COTTONBELLE 30281,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1160 GARIBALDI 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1161 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1162 BOOKER 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1162 GARIBALDI 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1162 SMITH 30310,"Adair Park, Pittsburgh",3.0,816,0.3676470588235294
1163 GARIBALDI 30310,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1163 WEST 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1164 SMITH 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1166 ROCKMART 30144,"Adair Park, Pittsburgh",4.0,816,0.49019607843137253
1167 HUBBARD 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1172 MC DANIEL 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1173 CONCORD 30080,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1173 MOTON 30315,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1174 FOREST 30260,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1175 GARIBALDI 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1175 MARKA 30004,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1175 MOTON 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1177 MOTON 30315,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
118 KASEY 30189,"Adair Park, Pittsburgh",2.0,816,0.24509803921568626
1180 MAYLAND 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1181 TRENTON 30126,"Adair Park, Pittsburgh",7.0,816,0.857843137254902
1184 METROPOLITAN 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1186 MARYLAND 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
119 STEWART 31522,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1191 WINDSOR 30310,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
1199 HUFF 30318,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
120 RALPH MCGILL 30308,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
120 RIMEL 30349,"Adair Park, Pittsburgh",1.0,816,0.12254901960784313
